Iden	MOIS	NUMISL	DEP	ZEAT	AGGL_FR	AGGL_FR_5	SEXE	AGE	AGE5	LIEN	LIEN2	NPF5	ACTI_FR	SIT_SAL	NB_SAL	SAL	QUAL_SAL	TPS_FR	ACTI_FR_CF	SIT_CF	NB_SAL_CF	SAL_CF	QUAL_SAL_CF	TPS_FR_CF	COUPLE	STM	DIPLIN_FR	DIPLIN3	DIPLCF_FR	DIPLCF3	HAB_TYP	HAB_STAT	REVR_FR	TX_EQUIP	RES_SEC	RSPC	REC_PRO	REC_PRO_CF 	PRO16_FR 	PRIN9	PRO16_FR_CF 	PRCF9	PRO6_FR	PRO6_FR_CF	E15	PENF_FR	STAN	Poids	REAC	P_FRA	P_ALL	P_AUT	P_BEL	P_ESP	P_FIN	P_GRE	P_IRL	P_ITA	P_LUX	P_PAY	P_POR	P_NON	DRAP	QFRA_01	QFRA_02	QFRA_03	QFRA_04	QFRA_05	QFRA_06	QFRA_07	QFRA_08	QFRA_TOT	QALL_01	QALL_02	QALL_03	QALL_04	QALL_05	QALL_06	QALL_07	QALL_08	QALL_TOT	QAUT_01	QAUT_02	QAUT_03	QAUT_04	QAUT_05	QAUT_06	QAUT_07	QAUT_08	QAUT_TOT	QBEL_01	QBEL_02	QBEL_03	QBEL_04	QBEL_05	QBEL_06	QBEL_07	QBEL_08	QBEL_TOT	QESP_01	QESP_02	QESP_03	QESP_04	QESP_05	QESP_06	QESP_07	QESP_08	QESP_TOT	QFIN_01	QFIN_02	QFIN_03	QFIN_04	QFIN_05	QFIN_06	QFIN_07	QFIN_08	QFIN_TOT	QGRE_01	QGRE_02	QGRE_03	QGRE_04	QGRE_05	QGRE_06	QGRE_07	QGRE_08	QGRE_TOT	QIRL_01	QIRL_02	QIRL_03	QIRL_04	QIRL_05	QIRL_06	QIRL_07	QIRL_08	QIRL_TOT	QITA_01	QITA_02	QITA_03	QITA_04	QITA_05	QITA_06	QITA_07	QITA_08	QITA_TOT	QLUX_01	QLUX_02	QLUX_03	QLUX_04	QLUX_05	QLUX_06	QLUX_07	QLUX_08	QLUX_TOT	QPAY_01	QPAY_02	QPAY_03	QPAY_04	QPAY_05	QPAY_06	QPAY_07	QPAY_08	QPAY_TOT	QPOR_01	QPOR_02	QPOR_03	QPOR_04	QPOR_05	QPOR_06	QPOR_07	QPOR_08	QPOR_TOT	NB_TOT	CODCOM	QCHY_01	QCHY_02	QCHY_03	QCHY_04	QCHY_05	QCHY_06	QCHY_07	QCHY_08	QESTO_01	QESTO_02	QESTO_03	QESTO_04	QESTO_05	QESTO_06	QESTO_07	QESTO_08	QMAL_01	QMAL_02	QMAL_03	QMAL_04	QMAL_05	QMAL_06	QMAL_07	QMAL_08	QSLVA_01	QSLVA_02	QSLVA_03	QSLVA_04	QSLVA_05	QSLVA_06	QSLVA_07	QSLVA_08	QSLVE_01	QSLVE_02	QSLVE_03	QSLVE_04	QSLVE_05	QSLVE_06	QSLVE_07	QSLVE_08	P_CHY	P_EST	P_MAL	P_SLVE	P_SLVA
FR04120584	36	8084	41	3	1	1	2	33	2	2	2	5	3	2	0	3	3	1	1	2	0	3	4	1	1	1	3	2	3	2	3	1	5	2	0	1	10	12	10	5	12	2	4	5	3	1	3	0.88737	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	41101																																													
FR04120585	36	8085	41	3	1	1	2	35	3	2	2	5	2	2	0	3	3	1	1	2	0	3	6	1	1	1	3	2	3	2	3	1	6	1	0	1	10	10	10	5	10	5	4	4	4	1	3	1.192227	1	1	1	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	41101																																													
FR04120586	36	8086	41	3	1	1	2	44	3	4	2	3	10	0	0	0	0	0	1	2	0	1	3	1	2	2	7	3	4	2	3	1	4	2	0	2	0	10	15	9	10	5	6	4	0	2	2	1.147249	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41101																																													
FR04120587	36	8087	41	3	1	1	1	34	2	1	1	3	3	2	0	3	5	1	0	0	0	0	0	0	2	3	3	2	3	2	3	2	3	1	0	1	12	0	12	2	12	2	5	5	1	1	2	0.903435	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	4	4	1	0	1	1	15	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	41101																																													
FR04120588	36	8088	41	3	1	1	1	47	3	1	1	4	1	2	0	3	3	2	0	0	0	0	0	0	1	1	3	2	3	2	3	1	4	2	0	2	10	0	10	5	10	5	4	4	0	2	3	1.284982	1	1	0	0	0	1	0	1	0	1	0	0	0	0	3	0	1	1	2	3	2	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	41101																																													
FR04120589	36	8089	41	3	1	1	2	21	1	3	2	3	8	0	0	0	0	0	1	2	0	1	3	1	2	2	4	2	3	2	3	1	12	2	0	2	0	10	13	6	10	5	6	4	0	2	2	1.198793	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	3	0	1	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	41101																																													
FR04120590	36	8090	41	3	1	1	2	36	3	2	2	4	1	2	0	3	5	1	1	2	0	3	3	1	1	1	3	2	3	2	3	1	7	1	0	1	12	11	12	2	11	2	5	5	2	1	3	1.00968	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	41101																																													
FR04120591	36	8091	41	3	1	1	2	33	2	2	2	5	1	2	0	3	6	1	1	2	0	3	4	1	1	1	4	2	7	3	3	1	7	2	0	1	9	11	9	5	11	2	4	5	3	1	3	0.88737	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	5	1	5	4	1	0	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	41101																																													
FR04120592	36	8092	41	3	1	1	2	23	1	2	2	2	1	2	0	3	3	1	1	2	0	3	4	1	1	1	4	2	3	2	3	2	7	1	0	1	10	11	10	5	11	2	4	5	0	2	1	0.761512	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	41101																																													
FR04120593	36	8093	41	3	1	1	2	23	1	2	2	4	2	2	0	3	3	2	1	2	0	3	4	1	1	1	2	2	4	2	3	2	7	2	0	1	10	11	10	5	11	2	4	5	2	1	2	1.054695	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	41101																																													
FR04120594	36	8094	41	3	1	1	2	36	3	2	2	5	1	2	0	3	3	1	1	2	0	3	3	1	1	1	3	2	3	2	3	2	7	1	0	1	11	12	11	2	12	2	5	5	3	1	3	0.988795	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41101																																													
FR04120595	36	8095	42	8	1	1	1	56	4	1	1	1	1	2	0	1	1	1	0	0	0	0	0	0	2	3	6	3	6	3	3	1	11	2	0	1	6	0	6	5	6	5	3	3	0	2	3	0.704941	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	4	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	42206																																													
FR04120596	36	8096	42	8	8	4	2	37	3	2	2	4	1	2	0	1	4	1	1	2	0	3	4	1	1	1	6	3	5	3	5	1	9	2	1	1	9	11	9	5	11	2	4	5	2	1	3	0.930812	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	42218																																													
FR04120597	36	8097	42	8	8	4	1	68	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	2	3	3	2	3	2	5	1	5	1	0	1	2	0	14	8	14	8	6	6	0	2	2	1.223598	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	42218																																													
FR04120598	36	8098	42	8	1	1	1	50	4	1	1	1	1	2	0	1	3	1	0	0	0	0	0	0	2	2	7	3	7	3	5	1	4	1	0	1	10	0	10	5	10	5	4	4	0	2	2	0.59392	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	5	8	4	3	0	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	42206																																													
FR04120599	36	8099	42	8	1	1	1	54	4	1	1	2	1	1	5	0	0	1	0	0	0	0	0	0	1	1	3	2	3	2	3	1	8	2	0	1	2	0	2	4	2	4	2	2	0	2	3	1.395854	1	1	1	0	0	1	0	0	0	1	0	0	0	0	3	0	12	1	1	6	3	1	0	24	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	42206																																													
FR04120600	36	8100	42	8	8	4	2	40	3	1	1	3	1	2	0	1	3	2	0	0	0	0	0	0	2	3	4	2	4	2	5	2	6	2	0	1	10	0	10	5	10	5	4	4	0	2	3	1.058632	1	1	1	0	1	0	0	0	0	0	0	0	0	0	2	3	5	1	3	0	0	1	0	13	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	42189																																													
FR04120601	36	8101	42	8	1	1	1	25	2	1	1	2	1	1	1	0	0	1	0	0	0	0	0	0	1	1	4	2	4	2	3	2	11	3	0	1	3	0	3	4	3	4	2	2	0	2	3	1.180285	1	1	1	0	1	1	0	0	0	0	0	0	0	0	3	11	5	19	21	21	17	2	0	96	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	5	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	42226																																													
FR04120602	36	8102	42	8	1	1	1	88	5	1	1	2	5	2	0	1	3	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	11	1	0	2	9	0	14	8	14	8	6	6	0	2	1	1.23241	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	42226																																													
FR04120603	36	8103	42	8	1	1	2	81	5	2	2	2	5	1	0	0	0	1	5	1	0	0	0	1	1	1	1	1	1	1	3	1	4	1	0	2	1	1	14	8	14	8	6	6	0	2	1	1.166967	1	1	0	0	1	1	0	0	0	1	0	0	1	0	4	2	2	2	8	5	0	2	2	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	30	42226																																													
FR04120604	36	8104	42	8	1	1	2	58	4	2	2	2	1	1	0	0	0	1	1	1	0	0	0	1	1	1	3	2	3	2	3	1	5	1	0	1	1	1	1	1	1	1	1	1	0	2	2	1.505519	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	1	1	0	1	0	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42226																																													
FR04120605	36	8105	42	8	1	1	2	59	4	2	2	2	1	1	0	0	0	1	5	1	0	0	0	1	1	1	1	1	1	1	3	1	4	1	0	2	1	1	1	1	14	8	1	6	0	2	2	1.05826	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	42226																																													
FR04120606	36	8106	42	8	1	1	1	39	3	1	1	5	1	2	0	3	4	1	0	0	0	0	0	0	1	1	3	2	3	2	3	2	5	2	0	1	11	0	11	2	11	2	5	5	3	1	3	0.971323	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	4	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42226																																													
FR04120607	36	8107	42	8	1	1	2	72	5	1	1	1	5	2	0	1	3	1	0	0	0	0	0	0	2	3	3	2	3	2	3	1	11	1	0	1	10	0	14	8	14	8	6	6	0	2	1	0.753647	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	42268																																													
FR04120608	36	8108	42	8	1	1	1	19	1	3	2	3	8	0	0	0	0	0	1	1	0	0	0	1	2	2	4	2	3	2	3	1	12	2	0	2	0	1	13	6	1	1	6	1	0	2	2	2.009958	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	42268																																													
FR04120609	36	8109	42	8	1	1	1	21	1	1	1	3	1	2	0	3	5	1	0	0	0	0	0	0	1	1	4	2	4	2	3	2	11	1	0	1	12	0	12	2	12	2	5	5	1	1	1	0.976516	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	1	2	1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	42303																																													
FR04120610	36	8110	42	8	1	1	2	31	2	1	1	1	1	2	0	2	3	1	0	0	0	0	0	0	2	2	4	2	4	2	3	1	12	0	0	1	10	0	10	5	10	5	4	4	0	2	3	0.467593	1	1	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42303																																													
FR04120611	36	8111	42	8	1	1	2	26	2	2	2	3	1	2	0	3	3	2	1	2	0	3	4	1	1	1	5	3	5	3	3	1	6	3	0	1	10	11	10	5	11	2	4	5	1	1	2	0.792924	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	3	1	0	3	0	8	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	42303																																													
FR04120612	36	8112	42	8	1	1	1	50	4	1	1	5	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	2	3	2	3	1	6	3	0	2	1	0	1	1	1	1	1	1	1	1	3	2.126801	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	42243																																													
FR04120613	36	8113	42	8	1	1	2	31	2	2	2	3	1	2	0	3	3	2	1	2	0	3	4	1	1	1	4	2	3	2	3	1	6	1	0	1	10	11	10	5	11	2	4	5	1	1	1	0.792924	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	2	3	0	0	8	0	0	0	13	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	42243																																													
FR04120614	36	8114	42	8	1	1	2	45	3	2	2	4	1	2	0	3	3	2	1	2	0	3	2	1	1	1	3	2	3	2	3	1	7	3	0	1	10	7	10	5	7	5	4	4	0	2	3	1.13156	1	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	2	1	2	3	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	42243																																													
FR04120615	36	8115	42	8	1	1	2	23	1	2	2	2	1	2	0	2	3	1	1	2	0	3	4	1	1	1	5	3	4	2	3	2	11	3	0	1	10	11	10	5	11	2	4	5	0	2	3	0.706766	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	0	1	0	2	0	9	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	42243																																													
FR04120616	36	8116	42	8	1	1	1	40	3	1	1	4	1	2	0	1	1	1	0	0	0	0	0	0	1	1	5	3	5	3	3	1	11	3	0	1	6	0	6	5	6	5	3	3	2	1	2	1.403925	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	42243																																													
FR04120617	36	8117	42	8	1	1	1	64	4	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	11	1	0	1	1	0	1	1	1	1	1	1	0	2	1	2.045414	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42243																																													
